,CreationDate,item_ID,Mes,Cnt,Vol,Stock,ExecDate
2670,2021-12-23,145.346.000636,шт,9,0.210672,М,
2671,2021-12-23,145.346.000636,шт,22,0.210672,М,
2672,2021-12-23,145.346.000636,шт,3,0.210672,М,
2673,2021-12-23,145.346.000636,шт,17,0.210672,М,
2674,2021-12-23,145.346.000636,шт,8,0.210672,М,
2675,2021-12-23,145.346.000636,шт,5,0.210672,М,
2676,2021-12-23,145.346.000636,шт,2,0.210672,М,
2677,2021-12-23,145.346.000636,шт,1,0.210672,М,
2678,2021-12-23,145.346.000636,шт,124,0.210672,М,
2679,2021-12-23,145.346.000636,шт,72,0.210672,М,
2680,2021-12-23,145.346.000636,шт,108,0.210672,М,
2681,2021-12-23,145.346.000636,шт,79,0.210672,М,
2682,2021-12-23,145.346.000644,шт,6,0.396428,М,
2683,2021-12-23,145.346.000644,шт,115,0.396428,М,
2684,2021-12-23,145.346.000644,шт,27,0.396428,М,
2685,2021-12-23,145.346.000644,шт,17,0.396428,М,
2686,2021-12-23,145.346.000644,шт,181,0.396428,М,
2687,2021-12-23,145.346.000644,шт,111,0.396428,М,
2688,2021-12-23,145.346.000627,шт,21,0.258622,М,
2689,2021-12-23,145.346.000627,шт,9,0.258622,М,
2690,2021-12-23,145.346.000627,шт,82,0.258622,М,
2691,2021-12-23,145.346.000627,шт,26,0.258622,М,
2692,2021-12-23,145.346.000627,шт,3,0.258622,М,
2693,2021-12-23,145.346.000627,шт,3,0.258622,М,
2694,2021-12-23,145.346.000627,шт,3,0.258622,М,
2695,2021-12-23,145.346.000627,шт,2,0.258622,М,
2696,2021-12-23,145.346.000627,шт,30,0.258622,М,
2697,2021-12-23,145.346.000627,шт,29,0.258622,М,
2698,2021-12-23,145.346.000627,шт,75,0.258622,М,
2699,2021-12-23,145.346.000627,шт,48,0.258622,М,
2700,2021-11-10,145.022.000039,шт,23,0.0,М,2022-03-19
2701,2021-11-10,145.022.000039,шт,6,0.0,М,2022-03-19
2702,2021-12-02,145.346.000565,шт,6,0.1134,М,2022-07-04
2703,2021-09-16,145.501.000154,шт,342,0.0,М,2022-01-21
2704,2021-12-16,145.346.000559,шт,3,0.072,М,2022-04-22
2705,2021-07-01,151.346.001441,шт,8,0.01815,СЗ,2021-11-10
2706,2021-07-01,151.346.001441,шт,4,0.01815,СЗ,2021-11-10
2707,2021-07-01,151.346.001441,шт,352,0.01815,СЗ,2021-11-10
2708,2021-07-01,151.346.001441,шт,32,0.01815,СЗ,2021-11-10
2709,2021-07-01,151.346.001441,шт,24,0.01815,СЗ,2021-11-10
2710,2021-07-01,151.346.001441,шт,12,0.01815,СЗ,2021-11-10
2711,2021-09-13,151.346.001441,шт,164,0.01815,СЗ,2021-12-13
2712,2021-12-05,151.346.001442,шт,17,0.02205,СЗ,2022-04-03
2713,2021-12-06,149.346.000283,шт,1,0.008,СЗ,2022-02-16
2714,2021-11-24,189.346.000595,шт,25,1.026e-05,М,2022-02-24
2715,2021-11-24,189.346.000452,шт,2,6e-05,СЗ,2022-02-24
2716,2021-11-24,189.346.000465,шт,2,6e-05,СЗ,2022-02-24
2717,2021-11-24,189.346.000569,шт,15,1.2e-05,У,2022-02-24
2718,2020-10-26,144.022.000916,шт,1,0.1197,СЗ,2020-12-15
2719,2020-10-26,144.022.001011,шт,58,0.076608,СЗ,2020-12-15
2720,2019-08-20,144.022.000693,шт,7,0.144,СЗ,2020-12-15
2721,2019-08-21,144.022.000660,шт,96,0.144,СЗ,2020-12-15
2722,2019-08-21,144.022.000695,шт,122,0.075336,СЗ,2020-12-15
2723,2019-08-21,144.022.000551,шт,99,0.144,СЗ,2020-12-15
2724,2019-08-21,144.022.000693,шт,12,0.144,СЗ,2020-12-15
2725,2019-08-21,144.022.000679,шт,35,0.075096,СЗ,2020-12-15
2726,2019-08-21,144.022.000673,шт,57,0.107406,СЗ,2020-12-15
2727,2019-08-20,144.022.000693,шт,6,0.144,СЗ,2020-12-15
2728,2019-09-11,244.022.000005,шт,1890,0.016016,СЗ,2020-12-15
2729,2019-09-11,244.022.000006,шт,3964,0.001874516,СЗ,2020-12-15
2730,2019-09-11,244.022.000007,шт,2275,0.001926206,СЗ,2020-12-15
2731,2019-09-11,244.022.000008,шт,2881,0.1127,СЗ,2020-12-15
2732,2019-09-11,244.022.000010,шт,2781,0.0416,СЗ,2020-12-15
2733,2019-09-11,144.022.000697,шт,200,0.01,СЗ,2020-12-15
2734,2019-09-11,248.346.000160,м,14363,0.000171566,СЗ,2020-12-15
2735,2019-09-11,144.022.000701,кмп,20,0.048,СЗ,2020-12-15
2736,2019-09-11,144.022.000702,кмп,171,9.0025e-05,СЗ,2020-12-15
2737,2019-09-11,144.022.000705,кмп,8,,СЗ,2020-12-15
2738,2019-09-11,144.022.000706,кмп,12,,СЗ,2020-12-15
2739,2019-09-11,144.022.000707,кмп,5,,СЗ,2020-12-15
2740,2019-09-11,144.022.000708,кмп,3,,СЗ,2020-12-15
2741,2019-09-11,238.022.000022,шт,32384,0.005854139,СЗ,2020-12-15
2742,2019-09-11,238.022.000024,шт,22360,0.007317674,СЗ,2020-12-15
2743,2019-09-11,238.022.000025,шт,402,0.006845,СЗ,2020-12-15
2744,2019-09-11,238.022.000026,шт,10792,0.0002,СЗ,2020-12-15
2745,2019-09-11,238.022.000027,шт,600,0.0969105,СЗ,2020-12-15
2746,2019-09-11,238.022.000029,шт,300,0.009,СЗ,2020-12-15
2747,2019-09-11,238.022.000013,шт,201,0.007548,СЗ,2020-12-15
2748,2019-09-11,238.022.000014,шт,300,0.0063175,СЗ,2020-12-15
2749,2019-09-11,238.022.000015,шт,300,0.008203125,СЗ,2020-12-15
2750,2019-09-11,213.346.001437,шт,409,0.0003,СЗ,2020-12-15
2751,2019-09-11,216.346.001835,кмп,7295,0.0075465,СЗ,2020-12-15
2752,2019-09-11,216.346.001836,шт,788,0.00234,СЗ,2020-12-15
2753,2019-09-11,248.346.000198,м,600,0.00123025,СЗ,2020-12-15
2754,2019-09-11,144.022.000727,шт,592,0.002671875,СЗ,2020-12-15
2755,2019-09-11,216.346.001837,кмп,402,0.0108,СЗ,2020-12-15
2756,2019-09-11,216.346.001843,шт,543,0.000284968,СЗ,2020-12-15
2757,2019-09-11,144.022.000710,кмп,1344,0.01395,СЗ,2020-12-15
2758,2019-09-11,144.022.000713,кмп,158,0.0,СЗ,2020-12-15
2759,2019-09-11,144.022.000714,кмп,150,0.05782,СЗ,2020-12-15
2760,2019-09-11,144.022.000715,кмп,149,0.05782,СЗ,2020-12-15
2761,2019-09-11,238.022.000020,шт,88,0.023328,СЗ,2020-12-15
2762,2019-09-11,243.022.000206,шт,1941,0.008,СЗ,2020-12-15
2763,2019-09-11,144.022.000711,кмп,1943,0.00576,СЗ,2020-12-15
2764,2019-09-11,144.022.000712,кмп,1943,0.00015,СЗ,2020-12-15
2765,2019-08-20,144.022.000694,шт,124,0.01056,СЗ,2020-12-15
2766,2019-08-21,144.022.000636,шт,6,0.0675,СЗ,2020-12-15
2767,2019-08-21,144.022.000679,шт,9,0.075096,СЗ,2020-12-15
2768,2019-08-21,144.022.000551,шт,51,0.144,СЗ,2020-12-15
2769,2019-08-21,144.022.000693,шт,14,0.144,СЗ,2020-12-15
2770,2019-08-22,144.022.000679,шт,40,0.075096,СЗ,2020-12-15
2771,2019-08-22,144.022.000551,шт,198,0.144,СЗ,2020-12-15
2772,2019-08-20,144.022.000693,шт,6,0.144,СЗ,2020-12-15
2773,2019-08-20,144.022.000660,шт,109,0.144,СЗ,2020-12-15
2774,2019-08-20,144.022.000661,шт,114,0.04,СЗ,2020-12-15
2775,2019-08-20,144.022.000673,шт,165,0.107406,СЗ,2020-12-15
2776,2019-08-21,144.022.000636,шт,12,0.0675,СЗ,2020-12-15
2777,2019-08-21,144.022.000679,шт,30,0.075096,СЗ,2020-12-15
2778,2019-08-22,144.022.000693,шт,84,0.144,СЗ,2020-12-15
2779,2019-09-25,145.022.000035,шт,30,0.609,СЗ,2020-12-15
2780,2019-09-25,145.022.000033,шт,97,0.21296,СЗ,2020-12-15
2781,2019-08-20,144.022.000693,шт,6,0.144,СЗ,2020-12-15
2782,2019-11-11,144.022.000662,шт,3,0.01144,СЗ,2020-12-15
2783,2019-11-11,144.022.000668,шт,3,0.056088,СЗ,2020-12-15
2784,2019-11-11,144.022.000764,шт,1,1.0043,СЗ,2020-12-15
2785,2019-11-11,144.022.000662,шт,1,0.01144,СЗ,2020-12-15
2786,2019-11-11,144.022.000660,шт,12,0.144,СЗ,2020-12-15
2787,2019-11-11,144.022.000662,шт,12,0.01144,СЗ,2020-12-15
2788,2019-11-11,144.022.000663,шт,4,0.011726,СЗ,2020-12-15
2789,2019-11-11,144.022.000661,шт,108,0.04,СЗ,2020-12-15
2790,2019-11-11,144.022.000667,шт,9,0.01056,СЗ,2020-12-15
2791,2019-11-11,144.022.000613,кмп,106,0.05985,СЗ,2020-12-15
2792,2019-11-11,144.022.000690,шт,3,0.077175,СЗ,2020-12-15
2793,2019-11-11,144.022.000663,шт,42,0.011726,СЗ,2020-12-15
2794,2019-11-11,144.022.000693,шт,1,0.144,СЗ,2020-12-15
2795,2019-11-27,144.022.000661,шт,1,0.04,СЗ,2020-12-15
2796,2019-11-27,144.022.000661,шт,220,0.04,СЗ,2020-12-15
2797,2019-11-27,144.022.000682,шт,696,0.114912,СЗ,2020-12-15
2798,2019-11-27,144.022.000661,шт,80,0.04,СЗ,2020-12-15
2799,2019-11-27,144.022.000661,шт,1,0.04,СЗ,2020-12-15
2800,2019-11-27,144.022.000661,шт,15,0.04,СЗ,2020-12-15
2801,2019-11-27,144.022.000661,шт,8,0.04,СЗ,2020-12-15
2802,2019-11-01,144.022.000724,шт,1000,0.000216,СЗ,2020-12-15
2803,2019-11-01,144.022.000724,шт,1200,0.000216,СЗ,2020-12-15
2804,2019-11-15,244.022.000005,шт,417,0.016016,СЗ,2020-12-15
2805,2019-11-15,244.022.000005,шт,281,0.016016,СЗ,2020-12-15
2806,2019-11-15,244.022.000005,шт,321,0.016016,СЗ,2020-12-15
2807,2019-11-15,244.022.000005,шт,253,0.016016,СЗ,2020-12-15
2808,2019-11-15,244.022.000005,шт,393,0.016016,СЗ,2020-12-15
2809,2019-11-15,244.022.000005,шт,335,0.016016,СЗ,2020-12-15
2810,2019-11-15,244.022.000006,шт,837,0.001874516,СЗ,2020-12-15
2811,2019-11-15,244.022.000009,шт,160,0.042592,СЗ,2020-12-15
2812,2019-11-15,244.022.000009,шт,127,0.042592,СЗ,2020-12-15
2813,2019-11-15,244.022.000009,шт,196,0.042592,СЗ,2020-12-15
2814,2019-11-15,244.022.000009,шт,168,0.042592,СЗ,2020-12-15
2815,2019-11-15,244.022.000010,шт,84,0.0416,СЗ,2020-12-15
2816,2019-11-15,244.022.000011,шт,105,0.042592,СЗ,2020-12-15
2817,2019-11-15,244.022.000011,шт,70,0.042592,СЗ,2020-12-15
2818,2019-11-15,244.022.000011,шт,80,0.042592,СЗ,2020-12-15
2819,2019-11-15,244.022.000011,шт,63,0.042592,СЗ,2020-12-15
2820,2019-11-15,244.022.000011,шт,98,0.042592,СЗ,2020-12-15
2821,2019-11-15,244.022.000011,шт,84,0.042592,СЗ,2020-12-15
2822,2019-11-15,216.346.001834,шт,1569,0.000225,СЗ,2020-12-15
2823,2019-11-15,216.346.001834,шт,1340,0.000225,СЗ,2020-12-15
2824,2019-11-15,144.022.000697,шт,251,0.01,СЗ,2020-12-15
2825,2019-11-15,144.022.000697,шт,168,0.01,СЗ,2020-12-15
2826,2019-11-15,144.022.000697,шт,192,0.01,СЗ,2020-12-15
2827,2019-11-15,144.022.000697,шт,153,0.01,СЗ,2020-12-15
2828,2019-11-15,144.022.000697,шт,235,0.01,СЗ,2020-12-15
2829,2019-11-15,144.022.000697,шт,201,0.01,СЗ,2020-12-15
2830,2019-11-15,144.022.000700,шт,94,0.006696,СЗ,2020-12-15
2831,2019-11-15,144.022.000700,шт,63,0.006696,СЗ,2020-12-15
2832,2019-11-15,144.022.000700,шт,72,0.006696,СЗ,2020-12-15
2833,2019-11-15,144.022.000700,шт,57,0.006696,СЗ,2020-12-15
2834,2019-11-15,144.022.000700,шт,88,0.006696,СЗ,2020-12-15
2835,2019-11-15,144.022.000700,шт,76,0.006696,СЗ,2020-12-15
2836,2019-11-15,248.346.000197,м,29430,0.000716456,СЗ,2020-12-15
2837,2019-11-15,244.022.000018,шт,28,0.0049,СЗ,2020-12-15
2838,2019-11-15,244.022.000018,шт,32,0.0049,СЗ,2020-12-15
2839,2019-11-15,244.022.000018,шт,25,0.0049,СЗ,2020-12-15
2840,2019-11-15,244.022.000018,шт,39,0.0049,СЗ,2020-12-15
2841,2019-11-15,244.022.000018,шт,34,0.0049,СЗ,2020-12-15
2842,2019-11-15,144.022.000701,кмп,11,0.048,СЗ,2020-12-15
2843,2019-11-15,144.022.000701,кмп,7,0.048,СЗ,2020-12-15
2844,2019-11-15,144.022.000701,кмп,8,0.048,СЗ,2020-12-15
2845,2019-11-15,144.022.000701,кмп,6,0.048,СЗ,2020-12-15
2846,2019-11-15,144.022.000701,кмп,9,0.048,СЗ,2020-12-15
2847,2019-11-15,144.022.000701,кмп,9,0.048,СЗ,2020-12-15
2848,2019-11-15,144.022.000702,кмп,58,9.0025e-05,СЗ,2020-12-15
2849,2019-11-15,144.022.000702,кмп,51,9.0025e-05,СЗ,2020-12-15
2850,2019-11-15,144.022.000703,кмп,11,0.001485,СЗ,2020-12-15
2851,2019-11-15,144.022.000703,кмп,7,0.001485,СЗ,2020-12-15
2852,2019-11-15,144.022.000703,кмп,8,0.001485,СЗ,2020-12-15
2853,2019-11-15,144.022.000703,кмп,6,0.001485,СЗ,2020-12-15
2854,2019-11-15,144.022.000703,кмп,10,0.001485,СЗ,2020-12-15
2855,2019-11-15,144.022.000703,кмп,8,0.001485,СЗ,2020-12-15
2856,2019-11-15,144.022.000704,кмп,21,0.00512,СЗ,2020-12-15
2857,2019-11-15,144.022.000704,кмп,14,0.00512,СЗ,2020-12-15
2858,2019-11-15,144.022.000704,кмп,16,0.00512,СЗ,2020-12-15
2859,2019-11-15,144.022.000704,кмп,13,0.00512,СЗ,2020-12-15
2860,2019-11-15,144.022.000704,кмп,19,0.00512,СЗ,2020-12-15
2861,2019-11-15,144.022.000704,кмп,17,0.00512,СЗ,2020-12-15
2862,2019-11-15,238.022.000021,шт,294,0.005054,СЗ,2020-12-15
2863,2019-11-15,238.022.000021,шт,252,0.005054,СЗ,2020-12-15
2864,2019-11-15,238.022.000022,шт,4316,0.005854139,СЗ,2020-12-15
2865,2019-11-15,238.022.000022,шт,3683,0.005854139,СЗ,2020-12-15
2866,2019-11-15,238.022.000023,шт,105,0.007256181,СЗ,2020-12-15
2867,2019-11-15,238.022.000023,шт,70,0.007256181,СЗ,2020-12-15
2868,2019-11-15,238.022.000023,шт,80,0.007256181,СЗ,2020-12-15
2869,2019-11-15,238.022.000023,шт,63,0.007256181,СЗ,2020-12-15
2870,2019-11-15,238.022.000023,шт,98,0.007256181,СЗ,2020-12-15
2871,2019-11-15,238.022.000023,шт,84,0.007256181,СЗ,2020-12-15
2872,2019-11-15,238.022.000024,шт,2107,0.007317674,СЗ,2020-12-15
2873,2019-11-15,238.022.000024,шт,2412,0.007317674,СЗ,2020-12-15
2874,2019-11-15,238.022.000024,шт,1902,0.007317674,СЗ,2020-12-15
2875,2019-11-15,238.022.000024,шт,2943,0.007317674,СЗ,2020-12-15
2876,2019-11-15,238.022.000024,шт,2511,0.007317674,СЗ,2020-12-15
2877,2019-11-15,238.022.000025,шт,42,0.006845,СЗ,2020-12-15
2878,2019-11-15,238.022.000025,шт,28,0.006845,СЗ,2020-12-15
2879,2019-11-15,238.022.000025,шт,32,0.006845,СЗ,2020-12-15
2880,2019-11-15,238.022.000025,шт,25,0.006845,СЗ,2020-12-15
2881,2019-11-15,238.022.000025,шт,39,0.006845,СЗ,2020-12-15
2882,2019-11-15,238.022.000025,шт,34,0.006845,СЗ,2020-12-15
2883,2019-11-15,238.022.000026,шт,1042,0.0002,СЗ,2020-12-15
2884,2019-11-15,238.022.000026,шт,702,0.0002,СЗ,2020-12-15
2885,2019-11-15,238.022.000026,шт,804,0.0002,СЗ,2020-12-15
2886,2019-11-15,238.022.000026,шт,634,0.0002,СЗ,2020-12-15
2887,2019-11-15,238.022.000026,шт,981,0.0002,СЗ,2020-12-15
2888,2019-11-15,238.022.000026,шт,837,0.0002,СЗ,2020-12-15
2889,2019-11-15,238.022.000028,шт,16,0.009,СЗ,2020-12-15
2890,2019-11-15,238.022.000028,шт,13,0.009,СЗ,2020-12-15
2891,2019-11-15,238.022.000028,шт,19,0.009,СЗ,2020-12-15
2892,2019-11-15,238.022.000028,шт,17,0.009,СЗ,2020-12-15
2893,2019-11-15,238.022.000029,шт,67,0.009,СЗ,2020-12-15
2894,2019-11-15,238.022.000007,шт,125,0.0123025,СЗ,2020-12-15
2895,2019-11-15,238.022.000007,шт,84,0.0123025,СЗ,2020-12-15
2896,2019-11-15,238.022.000007,шт,96,0.0123025,СЗ,2020-12-15
2897,2019-11-15,238.022.000007,шт,77,0.0123025,СЗ,2020-12-15
2898,2019-11-15,238.022.000007,шт,117,0.0123025,СЗ,2020-12-15
2899,2019-11-15,238.022.000007,шт,101,0.0123025,СЗ,2020-12-15
2900,2019-11-15,238.022.000008,шт,39,0.0123025,СЗ,2020-12-15
2901,2019-11-15,238.022.000008,шт,34,0.0123025,СЗ,2020-12-15
2902,2019-11-15,238.022.000009,шт,17,0.00107325,СЗ,2020-12-15
2903,2019-11-15,238.022.000030,шт,42,4.5288e-05,СЗ,2020-12-15
2904,2019-11-15,238.022.000030,шт,28,4.5288e-05,СЗ,2020-12-15
2905,2019-11-15,238.022.000030,шт,32,4.5288e-05,СЗ,2020-12-15
2906,2019-11-15,238.022.000030,шт,25,4.5288e-05,СЗ,2020-12-15
2907,2019-11-15,238.022.000030,шт,39,4.5288e-05,СЗ,2020-12-15
2908,2019-11-15,238.022.000030,шт,34,4.5288e-05,СЗ,2020-12-15
2909,2019-11-15,238.022.000032,шт,12,0.220896,СЗ,2020-12-15
2910,2019-11-15,238.022.000032,шт,8,0.220896,СЗ,2020-12-15
2911,2019-11-15,238.022.000032,шт,9,0.220896,СЗ,2020-12-15
2912,2019-11-15,238.022.000032,шт,8,0.220896,СЗ,2020-12-15
2913,2019-11-15,238.022.000032,шт,12,0.220896,СЗ,2020-12-15
2914,2019-11-15,238.022.000032,шт,11,0.220896,СЗ,2020-12-15
2915,2019-11-15,238.022.000034,шт,32,1.1069e-05,СЗ,2020-12-15
2916,2019-11-15,238.022.000034,шт,25,1.1069e-05,СЗ,2020-12-15
2917,2019-11-15,238.022.000034,шт,39,1.1069e-05,СЗ,2020-12-15
2918,2019-11-15,238.022.000034,шт,34,1.1069e-05,СЗ,2020-12-15
2919,2019-11-15,238.022.000035,шт,21,1.1069e-05,СЗ,2020-12-15
2920,2019-11-15,238.022.000035,шт,14,1.1069e-05,СЗ,2020-12-15
2921,2019-11-15,238.022.000035,шт,16,1.1069e-05,СЗ,2020-12-15
2922,2019-11-15,238.022.000035,шт,13,1.1069e-05,СЗ,2020-12-15
2923,2019-11-15,238.022.000035,шт,19,1.1069e-05,СЗ,2020-12-15
2924,2019-11-15,238.022.000035,шт,17,1.1069e-05,СЗ,2020-12-15
2925,2019-11-15,213.346.001436,шт,167,0.000128,СЗ,2020-12-15
2926,2019-11-15,213.346.001436,шт,112,0.000128,СЗ,2020-12-15
2927,2019-11-15,213.346.001436,шт,128,0.000128,СЗ,2020-12-15
2928,2019-11-15,213.346.001436,шт,102,0.000128,СЗ,2020-12-15
2929,2019-11-15,213.346.001436,шт,157,0.000128,СЗ,2020-12-15
2930,2019-11-15,213.346.001436,шт,134,0.000128,СЗ,2020-12-15
2931,2019-11-15,216.346.001835,кмп,1172,0.0075465,СЗ,2020-12-15
2932,2019-11-15,216.346.001836,шт,125,0.00234,СЗ,2020-12-15
2933,2019-11-15,216.346.001836,шт,84,0.00234,СЗ,2020-12-15
2934,2019-11-15,216.346.001836,шт,96,0.00234,СЗ,2020-12-15
2935,2019-11-15,216.346.001836,шт,77,0.00234,СЗ,2020-12-15
2936,2019-11-15,216.346.001836,шт,117,0.00234,СЗ,2020-12-15
2937,2019-11-15,216.346.001836,шт,101,0.00234,СЗ,2020-12-15
2938,2019-11-15,248.346.000192,м,503,0.000183619,СЗ,2020-12-15
2939,2019-11-15,248.346.000193,м,503,0.000125536,СЗ,2020-12-15
2940,2019-11-15,248.346.000194,м,625,0.000595489,СЗ,2020-12-15
2941,2019-11-15,248.346.000194,м,421,0.000595489,СЗ,2020-12-15
2942,2019-11-15,248.346.000194,м,482,0.000595489,СЗ,2020-12-15
2943,2019-11-15,248.346.000194,м,381,0.000595489,СЗ,2020-12-15
2944,2019-11-15,248.346.000194,м,588,0.000595489,СЗ,2020-12-15
2945,2019-11-15,248.346.000194,м,503,0.000595489,СЗ,2020-12-15
2946,2019-11-15,248.346.000195,м,625,0.0001875,СЗ,2020-12-15
2947,2019-11-15,248.346.000195,м,421,0.0001875,СЗ,2020-12-15
2948,2019-11-15,248.346.000195,м,482,0.0001875,СЗ,2020-12-15
2949,2019-11-15,248.346.000195,м,381,0.0001875,СЗ,2020-12-15
2950,2019-11-15,248.346.000195,м,588,0.0001875,СЗ,2020-12-15
2951,2019-11-15,248.346.000195,м,503,0.0001875,СЗ,2020-12-15
2952,2019-11-15,248.346.000198,м,125,0.00123025,СЗ,2020-12-15
2953,2019-11-15,248.346.000198,м,84,0.00123025,СЗ,2020-12-15
2954,2019-11-15,248.346.000198,м,96,0.00123025,СЗ,2020-12-15
2955,2019-11-15,248.346.000198,м,77,0.00123025,СЗ,2020-12-15
2956,2019-11-15,248.346.000198,м,117,0.00123025,СЗ,2020-12-15
2957,2019-11-15,248.346.000198,м,101,0.00123025,СЗ,2020-12-15
2958,2019-11-15,248.346.000186,шт,125,0.001232,СЗ,2020-12-15
2959,2019-11-15,248.346.000186,шт,84,0.001232,СЗ,2020-12-15
2960,2019-11-15,248.346.000186,шт,96,0.001232,СЗ,2020-12-15
2961,2019-11-15,248.346.000186,шт,77,0.001232,СЗ,2020-12-15
2962,2019-11-15,248.346.000186,шт,117,0.001232,СЗ,2020-12-15
2963,2019-11-15,248.346.000186,шт,101,0.001232,СЗ,2020-12-15
2964,2019-11-15,144.022.000728,шт,38,3.93e-07,СЗ,2020-12-15
2965,2019-11-15,144.022.000728,шт,58,3.93e-07,СЗ,2020-12-15
2966,2019-11-15,144.022.000728,шт,51,3.93e-07,СЗ,2020-12-15
2967,2019-11-15,144.022.000729,шт,101,0.003125,СЗ,2020-12-15
2968,2019-11-15,144.022.000730,шт,96,0.004375,СЗ,2020-12-15
2969,2019-11-15,144.022.000730,шт,77,0.004375,СЗ,2020-12-15
2970,2019-11-15,144.022.000730,шт,117,0.004375,СЗ,2020-12-15
2971,2019-11-15,144.022.000730,шт,101,0.004375,СЗ,2020-12-15
2972,2019-11-15,244.022.000013,шт,503,0.001406,СЗ,2020-12-15
2973,2019-11-15,216.346.001837,кмп,63,0.0108,СЗ,2020-12-15
2974,2019-11-15,216.346.001837,кмп,42,0.0108,СЗ,2020-12-15
2975,2019-11-15,216.346.001837,кмп,48,0.0108,СЗ,2020-12-15
2976,2019-11-15,216.346.001837,кмп,38,0.0108,СЗ,2020-12-15
2977,2019-11-15,216.346.001837,кмп,58,0.0108,СЗ,2020-12-15
2978,2019-11-15,216.346.001837,кмп,51,0.0108,СЗ,2020-12-15
2979,2019-11-15,144.022.000710,кмп,84,0.01395,СЗ,2020-12-15
2980,2019-11-15,144.022.000713,кмп,42,0.0,СЗ,2020-12-15
2981,2019-11-15,144.022.000713,кмп,28,0.0,СЗ,2020-12-15
2982,2019-11-15,144.022.000713,кмп,32,0.0,СЗ,2020-12-15
2983,2019-11-15,144.022.000713,кмп,25,0.0,СЗ,2020-12-15
2984,2019-11-15,144.022.000713,кмп,39,0.0,СЗ,2020-12-15
2985,2019-11-15,144.022.000713,кмп,34,0.0,СЗ,2020-12-15
2986,2019-11-15,144.022.000714,кмп,42,0.05782,СЗ,2020-12-15
2987,2019-11-15,144.022.000714,кмп,28,0.05782,СЗ,2020-12-15
2988,2019-11-15,144.022.000714,кмп,32,0.05782,СЗ,2020-12-15
2989,2019-11-15,144.022.000714,кмп,25,0.05782,СЗ,2020-12-15
2990,2019-11-15,144.022.000714,кмп,39,0.05782,СЗ,2020-12-15
2991,2019-11-15,144.022.000714,кмп,34,0.05782,СЗ,2020-12-15
2992,2019-11-15,144.022.000715,кмп,51,0.05782,СЗ,2020-12-15
2993,2019-11-15,144.022.000766,шт,80,0.00493,СЗ,2020-12-15
2994,2019-11-15,144.022.000766,шт,63,0.00493,СЗ,2020-12-15
2995,2019-11-15,144.022.000766,шт,98,0.00493,СЗ,2020-12-15
2996,2019-11-15,144.022.000766,шт,84,0.00493,СЗ,2020-12-15
2997,2019-11-15,216.346.001838,шт,10044,1.6e-05,СЗ,2020-12-15
2998,2019-11-15,216.346.001839,шт,60037,1.0774e-05,СЗ,2020-12-15
2999,2019-11-15,144.022.000716,шт,196,0.012,СЗ,2020-12-15
3000,2019-11-15,144.022.000717,шт,127,0.012342857,СЗ,2020-12-15
3001,2019-11-15,144.022.000717,шт,168,0.012342857,СЗ,2020-12-15
3002,2019-11-15,144.022.000724,шт,2943,0.000216,СЗ,2020-12-15
3003,2019-11-15,238.022.000020,шт,101,0.023328,СЗ,2020-12-15
3004,2019-11-15,243.022.000208,шт,84,0.003675,СЗ,2020-12-15
3005,2019-11-15,243.022.000208,шт,56,0.003675,СЗ,2020-12-15
3006,2019-11-15,243.022.000208,шт,64,0.003675,СЗ,2020-12-15
3007,2019-11-15,243.022.000208,шт,51,0.003675,СЗ,2020-12-15
3008,2019-11-15,243.022.000208,шт,78,0.003675,СЗ,2020-12-15
3009,2019-11-15,243.022.000208,шт,67,0.003675,СЗ,2020-12-15
3010,2019-11-15,243.022.000205,шт,51,0.0045,СЗ,2020-12-15
3011,2019-11-18,145.022.000031,шт,99,0.1512,СЗ,2020-12-15
3012,2019-11-18,145.022.000021,шт,45,0.178296,СЗ,2020-12-15
3013,2019-11-18,145.022.000033,шт,12,0.21296,СЗ,2020-12-15
3014,2019-11-18,145.022.000037,шт,15,0.180136,СЗ,2020-12-15
3015,2019-11-18,145.022.000022,шт,3,0.23688,СЗ,2020-12-15
3016,2019-11-18,145.022.000026,шт,48,0.102486,СЗ,2020-12-15
3017,2019-11-18,145.022.000021,шт,27,0.178296,СЗ,2020-12-15
3018,2019-11-18,145.022.000022,шт,6,0.23688,СЗ,2020-12-15
3019,2019-11-18,145.022.000026,шт,6,0.102486,СЗ,2020-12-15
3020,2019-11-18,145.022.000024,шт,66,0.09248,СЗ,2020-12-15
3021,2019-11-18,145.022.000026,шт,15,0.102486,СЗ,2020-12-15
3022,2019-11-18,145.022.000024,шт,109,0.09248,СЗ,2020-12-15
3023,2019-11-18,145.022.000021,шт,114,0.178296,СЗ,2020-12-15
3024,2019-08-21,144.022.000636,шт,3,0.0675,СЗ,2020-12-15
3025,2019-12-20,145.022.000042,шт,623,0.300192,СЗ,2020-12-15
3026,2019-12-20,145.022.000011,шт,164,0.11151,СЗ,2020-12-15
3027,2019-12-20,145.022.000028,шт,132,0.2021309,СЗ,2020-12-15
3028,2019-12-20,145.022.000028,шт,9,0.2021309,СЗ,2020-12-15
3029,2019-12-20,145.022.000026,шт,3,0.102486,СЗ,2020-12-15
3030,2019-12-20,145.022.000025,шт,43,0.08568,СЗ,2020-12-15
3031,2019-12-20,145.022.000035,шт,30,0.609,СЗ,2020-12-15
