,CreationDate,ExecDate,Date,Stock,item_ID,Cnt,difference
3890,2021-07-21,2021-04-08,2021-08-30,М,145.346.000424,6.0,144 days
3893,2021-07-21,2021-04-08,2021-08-30,М,145.346.000424,6.0,144 days
3896,2021-07-21,2021-04-08,2021-09-06,М,145.346.000424,6.0,151 days
3899,2021-07-21,2021-04-08,2021-09-06,М,145.346.000424,6.0,151 days
3906,2021-08-27,2021-12-11,2021-12-28,М,145.346.000487,4.0,17 days
3918,2021-08-27,2021-12-11,2021-12-28,М,145.346.000487,3.0,17 days
3919,2021-12-01,2022-02-15,2021-12-28,М,145.346.000487,3.0,-49 days
3922,2021-09-26,2021-12-16,2021-12-28,У,157.346.000097,16.0,12 days
3924,2021-09-26,2021-12-16,2021-12-28,У,157.346.000096,3.0,12 days
3959,2021-09-26,2021-12-16,2021-11-23,У,181.022.000001,4.0,-23 days
3960,2021-10-13,2022-01-13,2021-11-23,У,181.022.000001,4.0,-51 days
3961,2021-09-26,2021-12-16,2021-12-28,У,181.022.000001,4.0,12 days
3962,2021-10-13,2022-01-13,2021-12-28,У,181.022.000001,4.0,-16 days
3988,2021-09-26,2021-12-16,2021-12-28,У,244.022.000028,6.0,12 days
3991,2021-10-13,2022-01-13,2021-11-23,У,157.346.000104,4.0,-51 days
4032,2021-10-13,2022-01-13,2021-12-10,У,161.346.000135,2.0,-34 days
4034,2021-10-13,2022-01-13,2021-12-10,У,161.346.000134,2.0,-34 days
4041,2021-09-26,2021-12-16,2021-12-28,У,161.346.000120,2.0,12 days
4042,2021-09-26,2021-12-16,2021-12-28,У,161.346.000120,2.0,12 days
4043,2021-09-26,2021-12-16,2021-12-28,У,161.346.000120,2.0,12 days
4044,2021-09-26,2021-12-16,2021-12-28,У,161.346.000120,2.0,12 days
4051,2021-09-26,2021-12-16,2021-12-28,У,161.346.000119,2.0,12 days
4052,2021-09-26,2021-12-16,2021-12-28,У,161.346.000119,2.0,12 days
4053,2021-09-26,2021-12-16,2021-12-28,У,161.346.000119,2.0,12 days
4054,2021-09-26,2021-12-16,2021-12-28,У,161.346.000119,2.0,12 days
4088,2021-09-26,2021-12-16,2021-11-23,У,244.022.000029,1.0,-23 days
4089,2021-10-13,2022-01-13,2021-11-23,У,244.022.000029,1.0,-51 days
4090,2021-10-13,2022-01-13,2021-11-23,У,244.022.000029,1.0,-51 days
4091,2021-09-26,2021-12-16,2021-11-23,У,244.022.000029,1.0,-23 days
4092,2021-10-13,2022-01-13,2021-11-23,У,244.022.000029,1.0,-51 days
4093,2021-10-13,2022-01-13,2021-11-23,У,244.022.000029,1.0,-51 days
4094,2021-09-26,2021-12-16,2021-11-23,У,244.022.000029,1.0,-23 days
4095,2021-10-13,2022-01-13,2021-11-23,У,244.022.000029,1.0,-51 days
4096,2021-10-13,2022-01-13,2021-11-23,У,244.022.000029,1.0,-51 days
4097,2021-09-26,2021-12-16,2021-11-29,У,244.022.000029,1.0,-17 days
4098,2021-10-13,2022-01-13,2021-11-29,У,244.022.000029,1.0,-45 days
4099,2021-10-13,2022-01-13,2021-11-29,У,244.022.000029,1.0,-45 days
4100,2021-09-26,2021-12-16,2021-12-28,У,244.022.000029,1.0,12 days
4101,2021-10-13,2022-01-13,2021-12-28,У,244.022.000029,1.0,-16 days
4102,2021-10-13,2022-01-13,2021-12-28,У,244.022.000029,1.0,-16 days
4168,2021-09-29,2021-12-21,2021-10-01,СЗ,244.022.000030,2.0,-81 days
4169,2021-09-29,2021-12-21,2021-12-01,СЗ,244.022.000030,2.0,-20 days
4170,2021-09-29,2021-12-21,2021-12-01,СЗ,244.022.000030,2.0,-20 days
4171,2021-09-29,2021-12-21,2021-12-13,СЗ,244.022.000030,2.0,-8 days
4172,2021-09-29,2021-12-21,2021-12-13,СЗ,244.022.000030,2.0,-8 days
4187,2021-09-29,2021-12-21,2021-10-01,СЗ,244.022.000029,8.0,-81 days
4190,2021-09-29,2021-12-21,2021-12-13,СЗ,244.022.000029,8.0,-8 days
4191,2021-11-18,2022-03-02,2021-12-13,СЗ,244.022.000029,8.0,-79 days
4192,2021-11-18,2022-03-02,2021-12-13,СЗ,244.022.000029,8.0,-79 days
4193,2021-09-29,2021-12-21,2021-12-13,СЗ,244.022.000029,8.0,-8 days
4194,2021-11-18,2022-03-02,2021-12-13,СЗ,244.022.000029,8.0,-79 days
4195,2021-11-18,2022-03-02,2021-12-13,СЗ,244.022.000029,8.0,-79 days
4214,2021-09-29,2021-12-21,2021-09-30,СЗ,157.346.000104,2.0,-82 days
4215,2021-09-29,2021-12-21,2021-09-30,СЗ,157.346.000104,2.0,-82 days
4216,2021-09-29,2021-12-21,2021-09-30,СЗ,157.346.000104,2.0,-82 days
4218,2021-09-29,2021-12-21,2021-12-13,СЗ,157.346.000104,2.0,-8 days
4219,2021-09-29,2021-12-21,2021-12-13,СЗ,157.346.000104,2.0,-8 days
4220,2021-09-29,2021-12-21,2021-12-13,СЗ,157.346.000104,2.0,-8 days
4221,2021-11-18,2022-03-02,2021-12-13,СЗ,157.346.000104,2.0,-79 days
4227,2021-09-29,2021-12-21,2021-09-30,СЗ,161.346.000108,1.0,-82 days
4228,2021-09-29,2021-12-21,2021-09-30,СЗ,161.346.000108,1.0,-82 days
4229,2021-09-29,2021-12-21,2021-09-30,СЗ,161.346.000108,1.0,-82 days
4230,2021-09-29,2021-12-21,2021-11-08,СЗ,161.346.000108,1.0,-43 days
4231,2021-09-29,2021-12-21,2021-11-08,СЗ,161.346.000108,1.0,-43 days
4232,2021-09-29,2021-12-21,2021-12-01,СЗ,161.346.000108,1.0,-20 days
4233,2021-09-29,2021-12-21,2021-12-01,СЗ,161.346.000108,1.0,-20 days
4234,2021-09-29,2021-12-21,2021-12-01,СЗ,161.346.000108,1.0,-20 days
4235,2021-09-29,2021-12-21,2021-12-13,СЗ,161.346.000108,1.0,-8 days
4241,2021-09-29,2021-12-21,2021-09-30,СЗ,161.346.000107,1.0,-82 days
4242,2021-09-29,2021-12-21,2021-09-30,СЗ,161.346.000107,1.0,-82 days
4243,2021-09-29,2021-12-21,2021-09-30,СЗ,161.346.000107,1.0,-82 days
4244,2021-09-29,2021-12-21,2021-11-08,СЗ,161.346.000107,1.0,-43 days
4245,2021-09-29,2021-12-21,2021-11-08,СЗ,161.346.000107,1.0,-43 days
4246,2021-09-29,2021-12-21,2021-12-01,СЗ,161.346.000107,1.0,-20 days
4247,2021-09-29,2021-12-21,2021-12-01,СЗ,161.346.000107,1.0,-20 days
4248,2021-09-29,2021-12-21,2021-12-01,СЗ,161.346.000107,1.0,-20 days
4249,2021-09-29,2021-12-21,2021-12-13,СЗ,161.346.000107,1.0,-8 days
4253,2021-09-29,2021-12-21,2021-09-30,СЗ,249.022.000011,2.0,-82 days
4254,2021-09-29,2021-12-21,2021-09-30,СЗ,249.022.000011,2.0,-82 days
4255,2021-09-29,2021-12-21,2021-09-30,СЗ,249.022.000011,2.0,-82 days
4256,2021-09-29,2021-12-21,2021-09-30,СЗ,249.022.000011,2.0,-82 days
4257,2021-09-29,2021-12-21,2021-09-30,СЗ,249.022.000011,2.0,-82 days
4258,2021-09-29,2021-12-21,2021-12-01,СЗ,249.022.000011,2.0,-20 days
4259,2021-09-29,2021-12-21,2021-12-01,СЗ,249.022.000011,2.0,-20 days
4268,2021-09-29,2021-12-21,2021-12-13,СЗ,181.022.000001,8.0,-8 days
4269,2021-09-29,2021-12-21,2021-12-13,СЗ,181.022.000001,8.0,-8 days
4270,2021-11-18,2022-03-02,2021-12-13,СЗ,181.022.000001,8.0,-79 days
4271,2021-11-18,2022-03-02,2021-12-13,СЗ,181.022.000001,8.0,-79 days
4272,2021-09-29,2021-12-21,2021-12-13,СЗ,181.022.000001,8.0,-8 days
4273,2021-09-29,2021-12-21,2021-12-13,СЗ,181.022.000001,8.0,-8 days
4274,2021-11-18,2022-03-02,2021-12-13,СЗ,181.022.000001,8.0,-79 days
4275,2021-11-18,2022-03-02,2021-12-13,СЗ,181.022.000001,8.0,-79 days
4293,2021-09-29,2021-12-21,2021-10-01,СЗ,181.022.000001,4.0,-81 days
4294,2021-09-29,2021-12-21,2021-10-01,СЗ,181.022.000001,4.0,-81 days
4295,2021-09-29,2021-12-21,2021-12-01,СЗ,181.022.000001,4.0,-20 days
4296,2021-09-29,2021-12-21,2021-12-13,СЗ,181.022.000001,4.0,-8 days
4313,2021-09-29,2021-12-21,2021-12-01,СЗ,181.022.000001,10.0,-20 days
4314,2021-11-18,2022-03-02,2021-12-01,СЗ,181.022.000001,10.0,-91 days
4315,2021-09-29,2021-12-21,2021-12-13,СЗ,181.022.000001,10.0,-8 days
4316,2021-11-18,2022-03-02,2021-12-13,СЗ,181.022.000001,10.0,-79 days
4373,2020-11-24,2021-03-30,2020-12-10,СЗ,144.022.000915,3.0,-110 days
4374,2020-11-24,2021-03-30,2020-12-10,СЗ,144.022.000915,3.0,-110 days
4375,2020-11-24,2021-03-30,2021-06-04,СЗ,144.022.000915,3.0,66 days
4384,2021-08-27,2021-12-11,2021-12-28,М,145.346.000488,3.0,17 days
4385,2021-12-01,2022-02-15,2021-12-28,М,145.346.000488,3.0,-49 days
4432,2021-10-13,2022-01-13,2021-11-23,У,181.022.000001,2.0,-51 days
4433,2021-10-13,2022-01-13,2021-11-23,У,181.022.000001,2.0,-51 days
4434,2021-10-13,2022-01-13,2021-11-23,У,181.022.000001,2.0,-51 days
4435,2021-10-13,2022-01-13,2021-11-23,У,181.022.000001,2.0,-51 days
4436,2021-10-13,2022-01-13,2021-11-23,У,181.022.000001,2.0,-51 days
4437,2021-10-13,2022-01-13,2021-11-23,У,181.022.000001,2.0,-51 days
4438,2021-10-13,2022-01-13,2021-11-23,У,181.022.000001,2.0,-51 days
4439,2021-10-13,2022-01-13,2021-11-23,У,181.022.000001,2.0,-51 days
4447,2021-09-26,2021-12-16,2021-12-14,У,161.346.000129,1.0,-2 days
4448,2021-09-26,2021-12-16,2021-12-28,У,161.346.000129,1.0,12 days
4456,2021-09-26,2021-12-16,2021-12-14,У,161.346.000128,1.0,-2 days
4457,2021-09-26,2021-12-16,2021-12-28,У,161.346.000128,1.0,12 days
4464,2021-10-13,2022-01-13,2021-10-26,У,157.346.000122,2.0,-79 days
4465,2021-10-13,2022-01-13,2021-10-26,У,157.346.000122,2.0,-79 days
4476,2021-09-26,2021-12-16,2021-10-26,У,157.346.000113,2.0,-51 days
4477,2021-09-26,2021-12-16,2021-10-26,У,157.346.000113,2.0,-51 days
4478,2021-09-26,2021-12-16,2021-10-26,У,157.346.000113,2.0,-51 days
4479,2021-09-26,2021-12-16,2021-10-26,У,157.346.000113,2.0,-51 days
4480,2021-10-13,2022-01-13,2021-10-26,У,157.346.000113,2.0,-79 days
4481,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4482,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4483,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4484,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4485,2021-10-13,2022-01-13,2021-12-28,У,157.346.000113,2.0,-16 days
4486,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4487,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4488,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4489,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4490,2021-10-13,2022-01-13,2021-12-28,У,157.346.000113,2.0,-16 days
4491,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4492,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4493,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4494,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4495,2021-10-13,2022-01-13,2021-12-28,У,157.346.000113,2.0,-16 days
4496,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4497,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4498,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4499,2021-09-26,2021-12-16,2021-12-28,У,157.346.000113,2.0,12 days
4500,2021-10-13,2022-01-13,2021-12-28,У,157.346.000113,2.0,-16 days
4508,2021-09-26,2021-12-16,2021-12-28,У,238.022.000060,1200.0,12 days
4522,2021-09-26,2021-12-16,2021-12-28,У,244.022.000028,5.0,12 days
4531,2021-12-02,2022-11-03,2021-12-14,СЗ,214.372.000121,1.0,-324 days
4533,2021-09-26,2021-12-16,2021-12-28,У,244.022.000029,16.0,12 days
4534,2020-12-17,2021-03-18,2020-12-22,СЗ,144.022.000966,1.0,-86 days
4535,2020-12-17,2021-03-18,2020-12-22,СЗ,144.022.000966,1.0,-86 days
4536,2020-12-17,2021-03-18,2021-02-10,СЗ,144.022.000966,1.0,-36 days
4537,2020-12-17,2021-03-18,2021-02-10,СЗ,144.022.000966,1.0,-36 days
4538,2020-12-17,2021-03-18,2021-06-10,СЗ,144.022.000966,1.0,84 days
4539,2020-12-17,2021-03-18,2021-06-10,СЗ,144.022.000966,1.0,84 days
4540,2020-12-17,2021-03-18,2020-12-22,СЗ,144.022.000665,1.0,-86 days
4541,2020-12-17,2021-03-18,2020-12-22,СЗ,144.022.000665,1.0,-86 days
4542,2020-12-17,2021-03-18,2021-02-10,СЗ,144.022.000665,1.0,-36 days
4543,2020-12-17,2021-03-18,2021-02-10,СЗ,144.022.000665,1.0,-36 days
4544,2020-12-17,2021-03-18,2021-06-10,СЗ,144.022.000665,1.0,84 days
4545,2020-12-17,2021-03-18,2021-06-10,СЗ,144.022.000665,1.0,84 days
4549,2021-09-16,2021-12-12,2021-12-25,СЗ,144.022.000812,4.0,13 days
4556,2021-09-29,2021-12-21,2021-11-22,СЗ,161.346.000129,1.0,-29 days
4557,2021-11-18,2022-03-02,2021-11-22,СЗ,161.346.000129,1.0,-100 days
4558,2021-09-29,2021-12-21,2021-11-22,СЗ,161.346.000129,1.0,-29 days
4559,2021-11-18,2022-03-02,2021-11-22,СЗ,161.346.000129,1.0,-100 days
4560,2021-09-29,2021-12-21,2021-11-22,СЗ,161.346.000129,1.0,-29 days
4561,2021-11-18,2022-03-02,2021-11-22,СЗ,161.346.000129,1.0,-100 days
4562,2021-09-29,2021-12-21,2021-12-16,СЗ,161.346.000129,1.0,-5 days
4563,2021-11-18,2022-03-02,2021-12-16,СЗ,161.346.000129,1.0,-76 days
4570,2021-09-29,2021-12-21,2021-11-22,СЗ,161.346.000128,1.0,-29 days
4571,2021-11-18,2022-03-02,2021-11-22,СЗ,161.346.000128,1.0,-100 days
4572,2021-09-29,2021-12-21,2021-11-22,СЗ,161.346.000128,1.0,-29 days
4573,2021-11-18,2022-03-02,2021-11-22,СЗ,161.346.000128,1.0,-100 days
4574,2021-09-29,2021-12-21,2021-11-22,СЗ,161.346.000128,1.0,-29 days
4575,2021-11-18,2022-03-02,2021-11-22,СЗ,161.346.000128,1.0,-100 days
4576,2021-09-29,2021-12-21,2021-12-16,СЗ,161.346.000128,1.0,-5 days
4577,2021-11-18,2022-03-02,2021-12-16,СЗ,161.346.000128,1.0,-76 days
4582,2021-09-29,2021-12-21,2021-10-01,СЗ,244.022.000030,8.0,-81 days
4584,2021-09-29,2021-12-21,2021-12-13,СЗ,244.022.000030,8.0,-8 days
4585,2021-11-18,2022-03-02,2021-12-13,СЗ,244.022.000030,8.0,-79 days
4646,2021-09-29,2021-12-21,2021-09-30,СЗ,249.022.000011,8.0,-82 days
4647,2021-09-29,2021-12-21,2021-09-30,СЗ,249.022.000011,8.0,-82 days
4650,2021-09-29,2021-12-21,2021-10-01,СЗ,249.022.000011,8.0,-81 days
4651,2021-09-29,2021-12-21,2021-10-01,СЗ,249.022.000011,8.0,-81 days
4654,2021-09-29,2021-12-21,2021-10-01,СЗ,249.022.000011,8.0,-81 days
4655,2021-09-29,2021-12-21,2021-10-01,СЗ,249.022.000011,8.0,-81 days
4658,2021-09-29,2021-12-21,2021-10-01,СЗ,249.022.000011,8.0,-81 days
4659,2021-09-29,2021-12-21,2021-10-01,СЗ,249.022.000011,8.0,-81 days
4662,2021-09-29,2021-12-21,2021-12-01,СЗ,249.022.000011,8.0,-20 days
4663,2021-09-29,2021-12-21,2021-12-01,СЗ,249.022.000011,8.0,-20 days
4664,2021-11-18,2022-03-02,2021-12-01,СЗ,249.022.000011,8.0,-91 days
4665,2021-11-18,2022-03-02,2021-12-01,СЗ,249.022.000011,8.0,-91 days
4666,2021-09-29,2021-12-21,2021-12-01,СЗ,249.022.000011,8.0,-20 days
4667,2021-09-29,2021-12-21,2021-12-01,СЗ,249.022.000011,8.0,-20 days
4668,2021-11-18,2022-03-02,2021-12-01,СЗ,249.022.000011,8.0,-91 days
4669,2021-11-18,2022-03-02,2021-12-01,СЗ,249.022.000011,8.0,-91 days
4670,2021-09-29,2021-12-21,2021-12-13,СЗ,249.022.000011,8.0,-8 days
4671,2021-09-29,2021-12-21,2021-12-13,СЗ,249.022.000011,8.0,-8 days
4672,2021-11-18,2022-03-02,2021-12-13,СЗ,249.022.000011,8.0,-79 days
4673,2021-11-18,2022-03-02,2021-12-13,СЗ,249.022.000011,8.0,-79 days
4678,2021-09-29,2021-12-21,2021-09-30,СЗ,157.346.000108,2.0,-82 days
4680,2021-09-29,2021-12-21,2021-10-01,СЗ,157.346.000108,2.0,-81 days
4682,2021-09-29,2021-12-21,2021-10-01,СЗ,157.346.000108,2.0,-81 days
4684,2021-09-29,2021-12-21,2021-11-08,СЗ,157.346.000108,2.0,-43 days
4702,2021-09-29,2021-12-21,2021-10-01,СЗ,161.346.000111,2.0,-81 days
4703,2021-09-29,2021-12-21,2021-12-09,СЗ,161.346.000111,2.0,-12 days
4706,2021-09-29,2021-12-21,2021-10-01,СЗ,161.346.000112,2.0,-81 days
4707,2021-09-29,2021-12-21,2021-12-09,СЗ,161.346.000112,2.0,-12 days
4710,2021-11-18,2022-03-02,2021-12-01,СЗ,157.346.000104,4.0,-91 days
4711,2020-04-27,2020-12-15,2020-12-23,СЗ,310.022.000668,6.0,8 days
4712,2020-04-27,2020-12-15,2020-12-23,СЗ,310.022.000668,6.0,8 days
4713,2020-04-27,2020-12-15,2020-12-23,СЗ,310.022.000668,6.0,8 days
4714,2020-04-27,2020-12-15,2020-12-23,СЗ,310.022.000668,6.0,8 days
4715,2020-04-27,2020-12-15,2020-12-23,СЗ,310.022.000668,6.0,8 days
4716,2020-04-27,2020-12-15,2020-12-23,СЗ,310.022.000668,6.0,8 days
4717,2020-04-27,2020-12-15,2020-12-23,СЗ,310.022.000668,6.0,8 days
4718,2020-04-27,2020-12-15,2020-12-23,СЗ,310.022.000668,6.0,8 days
4719,2020-05-22,2020-12-15,2020-12-23,СЗ,238.022.000020,21.0,8 days
4720,2020-05-22,2020-12-15,2021-05-19,СЗ,238.022.000020,21.0,155 days
4725,2021-11-18,2022-03-02,2021-12-01,СЗ,161.346.000100,5.0,-91 days
4730,2021-11-18,2022-03-02,2021-12-01,СЗ,161.346.000099,5.0,-91 days
4740,2021-11-18,2022-03-02,2021-12-01,СЗ,181.346.000357,20.0,-91 days
4746,2021-09-16,2021-12-12,2021-12-25,СЗ,144.022.000808,12.0,13 days
4757,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4758,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4759,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4760,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4761,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4762,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4763,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4764,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4765,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4766,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4767,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4768,2021-10-21,2022-01-02,2021-12-15,У,213.346.001392,1000.0,-18 days
4770,2021-11-30,2022-12-02,2021-12-07,М,249.346.000048,5.0,-360 days
4795,2021-09-29,2021-12-21,2021-09-30,СЗ,181.022.000004,4.0,-82 days
4798,2021-09-29,2021-12-21,2021-12-09,СЗ,181.022.000004,4.0,-12 days
4799,2021-11-18,2022-03-02,2021-12-09,СЗ,181.022.000004,4.0,-83 days
4800,2021-11-18,2022-03-02,2021-12-09,СЗ,181.022.000004,4.0,-83 days
4801,2021-09-29,2021-12-21,2021-12-09,СЗ,181.022.000004,4.0,-12 days
4802,2021-11-18,2022-03-02,2021-12-09,СЗ,181.022.000004,4.0,-83 days
4803,2021-11-18,2022-03-02,2021-12-09,СЗ,181.022.000004,4.0,-83 days
4804,2021-09-29,2021-12-21,2021-12-09,СЗ,181.022.000004,4.0,-12 days
4805,2021-11-18,2022-03-02,2021-12-09,СЗ,181.022.000004,4.0,-83 days
4806,2021-11-18,2022-03-02,2021-12-09,СЗ,181.022.000004,4.0,-83 days
4807,2021-09-29,2021-12-21,2021-12-13,СЗ,181.022.000004,4.0,-8 days
4808,2021-11-18,2022-03-02,2021-12-13,СЗ,181.022.000004,4.0,-79 days
4809,2021-11-18,2022-03-02,2021-12-13,СЗ,181.022.000004,4.0,-79 days
4810,2021-09-29,2021-12-21,2021-12-13,СЗ,181.022.000004,4.0,-8 days
4811,2021-11-18,2022-03-02,2021-12-13,СЗ,181.022.000004,4.0,-79 days
4812,2021-11-18,2022-03-02,2021-12-13,СЗ,181.022.000004,4.0,-79 days
4826,2021-10-13,2022-01-13,2021-12-17,У,181.022.000004,4.0,-27 days
4827,2021-10-13,2022-01-13,2021-12-17,У,181.022.000004,4.0,-27 days
4831,2021-09-26,2021-12-16,2021-12-28,У,181.022.000004,8.0,12 days
4834,2020-06-10,2020-12-15,2021-02-10,СЗ,244.022.000025,6.0,57 days
4835,2020-06-10,2020-12-15,2021-02-10,СЗ,244.022.000025,6.0,57 days
4836,2020-06-10,2020-12-15,2021-11-30,СЗ,244.022.000025,6.0,350 days
4837,2020-06-10,2020-12-15,2021-11-30,СЗ,244.022.000025,6.0,350 days
4840,2021-09-24,2022-02-24,2021-10-12,М,144.022.000697,1.0,-135 days
4842,2021-09-24,2022-02-24,2021-11-24,М,144.022.000697,1.0,-92 days
4843,2021-11-12,2022-11-02,2021-11-24,М,144.022.000697,1.0,-343 days
4844,2021-09-24,2022-02-24,2021-12-27,М,144.022.000697,1.0,-59 days
4845,2021-11-12,2022-11-02,2021-12-27,М,144.022.000697,1.0,-310 days
4846,2021-09-24,2022-02-24,2021-12-28,М,144.022.000697,1.0,-58 days
4847,2021-11-12,2022-11-02,2021-12-28,М,144.022.000697,1.0,-309 days
4855,2021-11-09,2022-02-16,2021-12-21,СЗ,169.372.000420,48.0,-57 days
4866,2021-10-28,2022-11-02,2021-12-30,СЗ,144.022.000806,1.0,-307 days
4867,2021-10-28,2022-11-02,2021-12-30,СЗ,144.022.000806,1.0,-307 days
4868,2021-10-28,2022-11-02,2021-12-30,СЗ,144.022.000806,1.0,-307 days
4875,2021-09-29,2021-12-21,2021-12-01,СЗ,157.346.000126,2.0,-20 days
4876,2021-09-29,2021-12-21,2021-12-01,СЗ,157.346.000126,2.0,-20 days
4879,2021-07-28,2021-10-25,2021-08-16,У,277.346.000149,5.0,-70 days
4880,2021-07-28,2021-10-25,2021-08-16,У,277.346.000149,5.0,-70 days
4881,2021-07-28,2021-10-25,2021-10-07,У,277.346.000149,5.0,-18 days
4882,2021-07-28,2021-10-25,2021-10-07,У,277.346.000149,5.0,-18 days
4883,2021-07-28,2021-10-25,2021-10-12,У,277.346.000149,5.0,-13 days
4884,2021-07-28,2021-10-25,2021-10-12,У,277.346.000149,5.0,-13 days
4885,2021-07-28,2021-10-25,2021-11-15,У,277.346.000149,5.0,21 days
4886,2021-07-28,2021-10-25,2021-11-15,У,277.346.000149,5.0,21 days
4887,2021-07-28,2021-10-25,2021-12-29,У,277.346.000149,5.0,65 days
4888,2021-07-28,2021-10-25,2021-12-29,У,277.346.000149,5.0,65 days
4893,2021-07-23,2021-10-19,2021-08-16,У,277.346.000149,1.0,-64 days
4894,2021-07-23,2021-10-19,2021-08-16,У,277.346.000149,1.0,-64 days
4895,2021-07-23,2021-10-19,2021-08-16,У,277.346.000149,1.0,-64 days
4896,2021-07-23,2021-10-19,2021-08-16,У,277.346.000149,1.0,-64 days
4897,2021-07-23,2021-10-19,2021-08-16,У,277.346.000149,1.0,-64 days
4898,2021-07-23,2021-10-19,2021-08-16,У,277.346.000149,1.0,-64 days
4899,2021-07-23,2021-10-19,2021-09-24,У,277.346.000149,1.0,-25 days
4900,2021-07-23,2021-10-19,2021-09-24,У,277.346.000149,1.0,-25 days
4901,2021-07-23,2021-10-19,2021-09-24,У,277.346.000149,1.0,-25 days
4902,2021-07-23,2021-10-19,2021-09-24,У,277.346.000149,1.0,-25 days
4903,2021-07-23,2021-10-19,2021-10-12,У,277.346.000149,1.0,-7 days
4904,2021-07-23,2021-10-19,2021-10-12,У,277.346.000149,1.0,-7 days
4905,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4906,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4907,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4908,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4909,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4910,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4911,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4912,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4913,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4914,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4915,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4916,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4917,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4918,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4919,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4920,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4921,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4922,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4923,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4924,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4925,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4926,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4927,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4928,2021-07-23,2021-10-19,2021-10-22,У,277.346.000149,1.0,3 days
4929,2021-07-23,2021-10-19,2021-11-15,У,277.346.000149,1.0,27 days
4930,2021-07-23,2021-10-19,2021-11-15,У,277.346.000149,1.0,27 days
4931,2021-07-23,2021-10-19,2021-11-15,У,277.346.000149,1.0,27 days
4932,2021-07-23,2021-10-19,2021-11-15,У,277.346.000149,1.0,27 days
